0,-99.1883138074101,16.40174521407
0.1,4.96135514629003,10.7448553996841
0.2,5.37139325691497,8.99982080082633
0.3,5.37139325691497,7.9784380181187
0.4,5.53540850126017,7.13073167550039
0.5,5.90444280123578,6.44429630595626
0.6,6.35548472380218,5.92740220850094
0.7,6.72451902438974,5.50975178160281
0.8,7.25756857016894,5.07142559469954
0.9,7.54459524890332,4.70339700674182
1,8.20065622949285,4.40153086356401
1.1,8.52868672011377,4.13274594307574
1.2,9.02073245645277,3.27676935968883
1.3,9.55378200470525,4.06658350132908
1.4,10.0048239305979,3.45458091929126
1.5,10.5378734799098,2.13133211873494
1.6,11.0299192182453,3.25195844444546
1.7,11.6039725802545,5.02593891514397
1.8,12.1780259429287,13.0026490677169
1.9,12.9160945530584,3.55795973330253
2,13.9821936585191,13.2094067345349
2.1,16.4834261841723,17.7001834594348
2.2,23.7821047736709,16.6746653521624
2.3,39.7735919447856,19.1640278889207
2.4,56.5851559321524,19.6519760410481
2.5,73.1096937646143,19.7925712721519
2.6,88.5271290526351,20.065491427706
2.7,103.206496064146,20.1978163521137
2.8,116.368722150569,20.1688702748715
2.9,129.079906541521,20.0944375048922
3,141.46306066848,20.0158695811378
3.1,152.82111951513,20.0572211199415
3.2,163.646128899193,20.0985726587772
3.3,173.651062014102,20.1688702748715
3.4,183.163949415054,20.2970600456348
3.5,191.77475281413,20.3921685854323
3.6,193.988959425171,20.4624662019131
3.7,181.81082317942,19.7636251951296
3.8,181.974838480523,19.0565138899011
3.9,184.394064177739,18.7008906639244
4,182.794914986809,18.4155650541073
4.1,181.892830829965,18.0640769861532
4.2,182.343872908194,17.820102916827
4.3,182.384876733506,17.5843991560038
4.4,182.015842305807,17.4272633160387
4.5,181.974838480523,17.2866680912028
4.6,181.974838480523,17.1791540959926
4.7,181.728815528887,17.0261534108787
4.8,181.728815528887,16.955855798948
4.9,181.769819354152,16.8318011898872
5,181.728815528887,16.7656387318407
5.1,181.974838480523,16.6085028943132
5.2,181.81082317942,16.5506107437633
5.3,181.851827004691,16.4472319036539
5.4,181.851827004691,16.3149069886099
5.5,181.892830829965,16.2404742240439
5.6,181.56480022786,16.1246899238172
5.7,182.015842305807,16.0213110845444
5.8,181.933834655243,15.9179322454749
5.9,181.851827004691,15.8434994814708
6,181.728815528887,15.8062830995083
6.1,182.015842305807,15.7897424853112
6.2,182.097849956385,15.7980127924091
6.3,182.015842305807,15.7070394144037
6.4,181.933834655243,15.6574175719218
6.5,181.605804053112,15.5457684265089
6.6,181.56480022786,15.4920114306541
6.7,181.81082317942,15.5002817377051
6.8,181.974838480523,15.3555513645007
6.9,181.892830829965,15.3638216715302
7,182.097849956385,15.3555513645007
7.1,181.974838480523,15.3348755969327
7.2,182.015842305807,15.3059295223511
7.3,181.892830829965,15.2976592153308
7.4,182.015842305807,15.1860100706835
7.5,181.851827004691,15.1363882286944
7.6,182.138853781678,15.1115773077174
7.7,181.892830829965,15.1239827682044
7.8,181.851827004691,15.1363882286944
7.9,181.892830829965,15.1446585356893
8,181.933834655243,15.0330093913679
8.1,181.769819354152,14.9957930099803
8.2,181.933834655243,15.0164687774146
8.3,181.933834655243,14.966846935586
8.4,182.015842305807,15.0288742378791
8.5,181.769819354152,15.0495500053264
8.6,181.974838480523,14.9916578564945
8.7,181.769819354152,15.0164687774146
8.8,182.015842305807,14.9957930099803
8.9,182.015842305807,14.9875227030089
9,181.851827004691,14.9461711681713
9.1,181.687811703625,14.9420360146894
9.2,181.523796402611,14.9544414751362
9.3,182.097849956385,14.9503063216536
9.4,182.097849956385,14.9751172425542
9.5,181.892830829965,14.9254954007648
9.6,182.056846131094,14.8758735590224
9.7,181.769819354152,14.8634680985942
9.8,181.974838480523,14.8924141729313
9.9,182.097849956385,14.8924141729313
10,181.974838480523,14.9213602472845
10.1,182.015842305807,14.8676032520699
10.2,181.974838480523,14.8138462569106
10.3,182.097849956385,14.8097111034391
10.4,181.974838480523,14.8386571777465
