0,162.62103330396,-0.134731370927583
0.1,171.805889908869,-0.163677436734702
0.2,181.113758150299,-0.155407132220103
0.3,189.683557690003,-0.118190761887374
0.4,195.506100997351,-0.163677436734702
0.5,184.148041224972,-0.130596218668047
0.6,181.031750499875,-0.134731370927583
0.7,183.90201827232,-0.159542284477575
0.8,183.24595706581,-0.0975150005793714
0.9,181.769819354152,-0.184353198015178
1,182.056846131094,-0.159542284477575
1.1,182.220861432275,-0.17608289350402
1.2,181.892830829965,-0.771544814786708
1.3,181.851827004691,0.183675354063094
1.4,181.646807878367,-0.0892446960537622
1.5,181.56480022786,-1.15611396848264
1.6,181.892830829965,0.0306747197221898
1.7,181.728815528887,1.65578958956679
1.8,181.56480022786,9.7400131945333
1.9,181.687811703625,0.824623962494556
2,181.687811703625,9.48363370500263
2.1,182.097849956385,14.0033561827427
2.2,181.933834655243,11.9357795200111
2.3,181.974838480523,14.834522024273
2.4,181.81082317942,15.826958867262
2.5,182.097849956385,16.0998790023732
2.6,181.728815528887,16.2156633025453
2.7,181.646807878367,16.1701766131616
2.8,181.851827004691,16.1991226882194
2.9,181.728815528887,16.2446093776282
3,181.605804053112,16.1412305381197
3.1,181.892830829965,16.07093292737
3.2,181.974838480523,16.0171759309777
3.3,182.015842305807,16.0006353167143
3.4,181.974838480523,15.9923650095845
3.5,181.974838480523,15.9965001631492
3.6,181.892830829965,15.9592837810783
3.7,181.892830829965,15.9303377061525
3.8,181.974838480523,15.8848510170156
3.9,181.851827004691,15.8889861705719
4,182.015842305807,15.8972564776854
4.1,181.851827004691,15.826958867262
4.2,181.933834655243,15.7856073317627
4.3,181.974838480523,15.6946339537789
4.4,182.097849956385,15.6739581860773
4.5,182.056846131094,15.6822284931569
4.6,182.015842305807,15.6574175719218
4.7,181.892830829965,15.6656878789989
4.8,181.974838480523,15.6326066506984
4.9,181.892830829965,15.6408769577716
5,182.097849956385,15.5829848082868
5.1,181.728815528887,15.5333629659222
5.2,182.015842305807,15.5705793476913
5.3,181.974838480523,15.5499035800385
5.4,181.728815528887,15.5623090406292
5.5,181.974838480523,15.47960597008
5.6,181.851827004691,15.4589302024631
5.7,182.015842305807,15.3969028996612
5.8,181.81082317942,15.3638216715302
5.9,181.974838480523,15.3927677461437
6,181.851827004691,15.3927677461437
6.1,181.646807878367,15.4051732066972
6.2,181.851827004691,15.4299841278131
6.3,181.851827004691,15.372091978561
6.4,181.851827004691,15.3390107504456
6.5,181.892830829965,15.3059295223511
6.6,182.015842305807,15.2066858381928
6.7,182.015842305807,15.2108209916957
6.8,181.851827004691,15.2190912987023
6.9,181.933834655243,15.2190912987023
7,181.892830829965,15.2149561451988
7.1,181.851827004691,15.1653343031823
7.2,181.81082317942,15.1239827682044
7.3,182.056846131094,15.0206039309025
7.4,181.81082317942,15.0826312332592
7.5,182.220861432275,15.0619554657988
7.6,182.097849956385,15.0081984704399
7.7,182.384876733506,15.0164687774146
